1	33000000	289	0.000008758	buffer	
1	33000000	254	0.000007697	builder	
1	33100000	278	0.000008399	buffer	
1	33100000	265	0.000008006	builder	
1	33200000	320	0.000009639	buffer	
1	33200000	254	0.000007651	builder	
1	33300000	283	0.000008498	buffer	
1	33300000	264	0.000007928	builder	
1	33400000	275	0.000008234	buffer	
1	33400000	252	0.000007545	builder	
1	33500000	292	0.000008716	buffer	
1	33500000	265	0.000007910	builder	
1	33600000	298	0.000008869	buffer	
1	33600000	255	0.000007589	builder	
1	33700000	311	0.000009228	buffer	
1	33700000	260	0.000007715	builder	
1	33800000	361	0.000010680	buffer	
1	33800000	272	0.000008047	builder	
1	33900000	300	0.000008850	buffer	
1	33900000	276	0.000008142	builder	
1	34000000	296	0.000008706	buffer	
1	34000000	241	0.000007088	builder	
1	34100000	280	0.000008211	buffer	
1	34100000	241	0.000007067	builder	
1	34200000	282	0.000008246	buffer	
1	34200000	246	0.000007193	builder	
1	34300000	279	0.000008134	buffer	
1	34300000	254	0.000007405	builder	
1	34400000	283	0.000008227	buffer	
1	34400000	248	0.000007209	builder	
1	34500000	279	0.000008087	buffer	
1	34500000	253	0.000007333	builder	
1	34600000	277	0.000008006	buffer	
1	34600000	252	0.000007283	builder	
1	34700000	275	0.000007925	buffer	
1	34700000	255	0.000007349	builder	
1	34800000	287	0.000008247	buffer	
1	34800000	244	0.000007011	builder	
1	34900000	291	0.000008338	buffer	
1	34900000	244	0.000006991	builder	
1	35000000	281	0.000008029	buffer	
1	35000000	254	0.000007257	builder	
1	35100000	286	0.000008148	buffer	
1	35100000	256	0.000007293	builder	
1	35200000	282	0.000008011	buffer	
1	35200000	255	0.000007244	builder	
1	35300000	278	0.000007875	buffer	
1	35300000	252	0.000007139	builder	
1	35400000	283	0.000007994	buffer	
1	35400000	245	0.000006921	builder	
1	35500000	292	0.000008225	buffer	
1	35500000	246	0.000006930	builder	
1	35600000	290	0.000008146	buffer	
1	35600000	267	0.000007500	builder	
1	35700000	284	0.000007955	buffer	
1	35700000	250	0.000007003	builder	
1	35800000	293	0.000008184	buffer	
1	35800000	253	0.000007067	builder	
1	35900000	287	0.000007994	buffer	
1	35900000	271	0.000007549	builder	
1	36000000	295	0.000008194	buffer	
1	36000000	260	0.000007222	builder	
1	36100000	300	0.000008310	buffer	
1	36100000	269	0.000007452	builder	
1	36200000	294	0.000008122	buffer	
1	36200000	259	0.000007155	builder	
1	36300000	297	0.000008182	buffer	
1	36300000	251	0.000006915	builder	
1	36400000	280	0.000007692	buffer	
1	36400000	261	0.000007170	builder	
1	36500000	292	0.000008000	buffer	
1	36500000	247	0.000006767	builder	
1	36600000	314	0.000008579	buffer	
1	36600000	335	0.000009153	builder	
1	36700000	342	0.000009319	buffer	
1	36700000	288	0.000007847	builder	
1	36800000	325	0.000008832	buffer	
1	36800000	287	0.000007799	builder	
1	36900000	326	0.000008835	buffer	
1	36900000	278	0.000007534	builder	
1	37000000	330	0.000008919	buffer	
1	37000000	292	0.000007892	builder	
1	37100000	323	0.000008706	buffer	
1	37100000	291	0.000007844	builder	
1	37200000	344	0.000009247	buffer	
1	37200000	288	0.000007742	builder	
1	37300000	339	0.000009088	buffer	
1	37300000	273	0.000007319	builder	
1	37400000	314	0.000008396	buffer	
1	37400000	278	0.000007433	builder	
1	37500000	314	0.000008373	buffer	
1	37500000	272	0.000007253	builder	
1	37600000	300	0.000007979	buffer	
1	37600000	258	0.000006862	builder	
1	37700000	293	0.000007772	buffer	
1	37700000	261	0.000006923	builder	
1	37800000	353	0.000009339	buffer	
1	37800000	315	0.000008333	builder	
1	37900000	319	0.000008417	buffer	
